#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.geneSymbol	hg38.kgXref.description
chr9	19895799	19895973	AL158077.1	Sequence 317464 from Patent EP1572962. (from mRNA JD336440)
chr9	19926093	19929937	AL591222.1	Homo sapiens mRNA; cDNA DKFZp686L0740 (from clone DKFZp686L0740). (from mRNA BX648133)
chr9	19957393	19958147	AL591222.2	AL591222.2 (from geneSymbol)
chr9	19967238	19967994	AL591222.3	AL591222.3 (from geneSymbol)
chr9	20331445	20332277	AL512635.1	AL512635.1 (from geneSymbol)
chr9	20341664	20622543	MLLT3	Homo sapiens MLLT3, super elongation complex subunit (MLLT3), transcript variant 1, mRNA. (from RefSeq NM_004529)
chr9	20411147	20411238	MIR4473	Homo sapiens microRNA 4473 (MIR4473), microRNA. (from RefSeq NR_039684)
chr9	20418320	20418427	RNU4-26P	RNA, U4 small nuclear 26, pseudogene (from HGNC RNU4-26P)
chr9	20502264	20502342	MIR4474	Homo sapiens microRNA 4474 (MIR4474), microRNA. (from RefSeq NR_039685)
chr9	20532551	20533339	AL163193.1	Sequence 55371 from Patent EP1572962. (from mRNA JD074347)
chr9	20658308	20995955	FOCAD	Homo sapiens focadhesin (FOCAD), mRNA. (from RefSeq NM_017794)
chr9	20683303	20684688	FOCAD-AS1	Homo sapiens FOCAD antisense RNA 1 (FOCAD-AS1), long non-coding RNA. (from RefSeq NR_121601)
chr9	20716104	20716188	MIR491	Homo sapiens microRNA 491 (MIR491), microRNA. (from RefSeq NR_030166)
chr9	20786926	20787055	SNORA30B	Homo sapiens small nucleolar RNA, H/ACA box 30B (SNORA30B), small nucleolar RNA. (from RefSeq NR_145762)
chr9	20999514	21031636	HACD4	Homo sapiens 3-hydroxyacyl-CoA dehydratase 4 (HACD4), transcript variant 3, mRNA. (from RefSeq NM_001321903)
chr9	21058770	21059323	IFNNP1	interferon nu 1, pseudogene (from HGNC IFNNP1)
chr9	21077104	21077963	IFNB1	Homo sapiens interferon beta 1 (IFNB1), mRNA. (from RefSeq NM_002176)
chr9	21106542	21106836	IFNWP4	interferon omega 1 pseudogene 4 (from HGNC IFNWP4)
chr9	21135597	21136350	AL390882.1	AL390882.1 (from geneSymbol)
chr9	21140213	21142145	IFNW1	Homo sapiens interferon omega 1 (IFNW1), mRNA. (from RefSeq NM_002177)
chr9	21160234	21160336	RF00019	Homo sapiens QXBT12 miRNA, complete sequence. (from mRNA KY994054)
chr9	21165636	21166660	IFNA21	Homo sapiens interferon alpha 21 (IFNA21), mRNA. (from RefSeq NM_002175)
chr9	21178588	21179188	IFNWP15	interferon omega 1 pseudogene 15 (from HGNC IFNWP15)
chr9	21186693	21187671	IFNA4	Homo sapiens interferon alpha 4 (IFNA4), mRNA. (from RefSeq NM_021068)
chr9	21190653	21191244	IFNWP9	interferon omega 1 pseudogene 9 (from HGNC IFNWP9)
chr9	21201468	21202205	IFNA7	Homo sapiens interferon alpha 7 (IFNA7), mRNA. (from RefSeq NM_021057)
chr9	21206180	21207143	IFNA10	Homo sapiens interferon alpha 10 (IFNA10), mRNA. (from RefSeq NM_002171)
chr9	21209188	21209779	IFNWP18	interferon omega 1 pseudogene 18 (from HGNC IFNWP18)
chr9	21216372	21217311	IFNA16	Homo sapiens interferon alpha 16 (IFNA16), mRNA. (from RefSeq NM_002173)
chr9	21227242	21228222	IFNA17	Homo sapiens interferon alpha 17 (IFNA17), mRNA. (from RefSeq NM_021268)
chr9	21231265	21231853	IFNWP5	interferon omega 1 pseudogene 5 (from HGNC IFNWP5)
chr9	21239001	21239991	IFNA14	Homo sapiens interferon alpha 14 (IFNA14), mRNA. (from RefSeq NM_002172)
chr9	21278049	21278619	IFNA22P	interferon alpha 22, pseudogene (from HGNC IFNA22P)
chr9	21304325	21305312	IFNA5	Homo sapiens interferon alpha 5 (IFNA5), mRNA. (from RefSeq NM_002169)
chr9	21321299	21321827	IFNA20P	interferon alpha 20, pseudogene (from HGNC IFNA20P)
chr9	21329670	21335380	KLHL9	Homo sapiens kelch like family member 9 (KLHL9), mRNA. (from RefSeq NM_018847)
chr9	21349834	21351378	IFNA6	Homo sapiens interferon alpha 6 (IFNA6), mRNA. (from RefSeq NM_021002)
chr9	21367423	21368962	IFNA13	Homo sapiens interferon alpha 13 (IFNA13), mRNA. (from RefSeq NM_006900)
chr9	21384253	21385388	IFNA2	Homo sapiens interferon alpha 2 (IFNA2), mRNA. (from RefSeq NM_000605)
chr9	21394887	21396346	AL353732.1	AL353732.1 (from geneSymbol)
chr9	21398613	21399139	IFNA11P	interferon alpha 11, pseudogene (from HGNC IFNA11P)
chr9	21403080	21403651	IFNA12P	interferon alpha 12, pseudogene (from HGNC IFNA12P)
chr9	21409146	21410185	IFNA8	Homo sapiens interferon alpha 8 (IFNA8), mRNA. (from RefSeq NM_002170)
chr9	21420233	21420813	IFNWP2	interferon omega 1 pseudogene 2 (from HGNC IFNWP2)
chr9	21440453	21441316	IFNA1	Homo sapiens interferon alpha 1 (IFNA1), mRNA. (from RefSeq NM_024013)
chr9	21455483	21456049	IFNWP19	interferon omega 1 pseudogene 19 (from HGNC IFNWP19)
chr9	21455641	21559669	MIR31HG	Homo sapiens MIR31 host gene (MIR31HG), transcript variant 1, long non-coding RNA. (from RefSeq NR_027054)
chr9	21480838	21482313	IFNE	Homo sapiens interferon epsilon (IFNE), mRNA. (from RefSeq NM_176891)
chr9	21512114	21512185	MIR31	Homo sapiens microRNA 31 (MIR31), microRNA. (from RefSeq NR_029505)
chr9	21524306	21524382	RF00157	RF00157 (from geneSymbol)
chr9	21638284	21638676	AL137022.1	AL137022.1 (from geneSymbol)
chr9	21695175	21696943	KHSRPP1	KH-type splicing regulatory protein pseudogene 1 (from HGNC KHSRPP1)
chr9	21699313	21699596	RN7SL151P	RNA, 7SL, cytoplasmic 151, pseudogene (from HGNC RN7SL151P)
chr9	21802542	21867078	MTAP	Catalyzes the reversible phosphorylation of S-methyl-5'-  thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate.  Involved in the breakdown of MTA, a major by-product of polyamine  biosynthesis. Responsible for the first step in the methionine  salvage pathway after MTA has been generated from S-  adenosylmethionine. Has broad substrate specificity with 6-  aminopurine nucleosides as preferred substrates. (from UniProt Q13126)
chr9	21802635	22032986	AL359922.1	The sequence shown here is derived from an Ensembl  automatic analysis pipeline and should be considered as  preliminary data. (from UniProt F2Z2F3)
chr9	21811620	21812347	TUBB8P1	tubulin beta 8 class VIII pseudogene 1 (from HGNC TUBB8P1)
chr9	21858909	21861926	AL359922.2	AL359922.2 (from geneSymbol)
chr9	21892187	21893857	AL359922.3	AL359922.3 (from geneSymbol)
chr9	21929456	21931073	ERVFRD-3	endogenous retrovirus group FRD member 3 (from HGNC ERVFRD-3)
chr9	21966928	21967751	CDKN2A-DT	CDKN2A divergent transcript (from HGNC CDKN2A-DT)
chr9	21967752	21994624	CDKN2A	Capable of inducing cell cycle arrest in G1 and G2  phases. Acts as a tumor suppressor. Binds to MDM2 and blocks its  nucleocytoplasmic shuttling by sequestering it in the nucleolus.  This inhibits the oncogenic action of MDM2 by blocking MDM2-  induced degradation of p53 and enhancing p53-dependent  transactivation and apoptosis. Also induces G2 arrest and  apoptosis in a p53-independent manner by preventing the activation  of cyclin B1/CDC2 complexes. Binds to BCL6 and down-regulates  BCL6-induced transcriptional repression. Binds to E2F1 and MYC and  blocks their transcriptional activator activity but has no effect  on MYC transcriptional repression. Binds to TOP1/TOPOI and  stimulates its activity. This complex binds to rRNA gene promoters  and may play a role in rRNA transcription and/or maturation.  Interacts with NPM1/B23 and promotes its polyubiquitination and  degradation, thus inhibiting rRNA processing. Interacts with  COMMD1 and promotes its 'Lys63'-linked polyubiquitination.  Interacts with UBE2I/UBC9 and enhances sumoylation of a number of  its binding partners including MDM2 and E2F1. Binds to HUWE1 and  represses its ubiquitin ligase activity. May play a role in  controlling cell proliferation and apoptosis during mammary gland  development. (from UniProt Q8N726)
chr9	21995481	21996013	AL449423.1	AL449423.1 (from geneSymbol)
chr9	22002902	22009363	CDKN2B	Homo sapiens cyclin dependent kinase inhibitor 2B (CDKN2B), transcript variant 1, mRNA. (from RefSeq NM_004936)
chr9	22012154	22012536	UBA52P6	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 6 (from HGNC UBA52P6)
chr9	22046757	22046901	RF02045	RF02045 (from geneSymbol)
chr9	22113677	22121097	CDKN2B-AS1	CDKN2B antisense RNA 1 (from HGNC CDKN2B-AS1)
chr9	22117664	22117814	RF01909	RF01909 (from geneSymbol)
chr9	22203989	22214672	AL157937.1	AL157937.1 (from geneSymbol)
chr9	22446840	22455740	DMRTA1	Homo sapiens DMRT like family A1 (DMRTA1), mRNA. (from RefSeq NM_022160)
chr9	22646199	22824213	LINC01239	Homo sapiens long intergenic non-protein coding RNA 1239 (LINC01239), long non-coding RNA. (from RefSeq NR_038977)
chr9	22703515	23438700	AL391117.1	AL391117.1 (from geneSymbol)
chr9	22747699	22748234	CLIC4P1	chloride intracellular channel 4 pseudogene 1 (from HGNC CLIC4P1)
chr9	22767174	22768316	AC017067.1	AC017067.1 (from geneSymbol)
chr9	23500690	23672387	AL445623.2	Homo sapiens uncharacterized LOC101929563 (LOC101929563), long non-coding RNA. (from RefSeq NR_121602)
chr9	23632105	23632360	SUMO2P2	SUMO2 pseudogene 2 (from HGNC SUMO2P2)
chr9	23671787	23672399	AL445623.1	Homo sapiens mRNA; cDNA DKFZp781D1719 (from clone DKFZp781D1719). (from mRNA CR627240)
chr9	23681893	23682662	NOP56P2	NOP56 ribonucleoprotein pseudogene 2 (from HGNC NOP56P2)
chr9	23690106	23826065	ELAVL2	Homo sapiens ELAV like RNA binding protein 2 (ELAVL2), transcript variant 21, mRNA. (from RefSeq NM_001351472)
chr9	23829669	23849914	AL365204.1	AL365204.1 (from geneSymbol)
chr9	23894989	23898054	AL365204.2	AL365204.2 (from geneSymbol)
chr9	23955759	23956444	AL365204.3	AL365204.3 (from geneSymbol)
chr9	24543214	24545676	IZUMO3	Homo sapiens IZUMO family member 3 (IZUMO3), transcript variant 1, mRNA. (from RefSeq NM_001271706)
chr9	24545937	24592104	AL353811.1	AL353811.1 (from geneSymbol)
chr9	24905468	24905735	RMRPP5	RNA component of mitochondrial RNA processing endoribonuclease pseudogene 5 (from HGNC RMRPP5)
chr9	25088810	25089151	RN7SKP120	RNA, 7SK small nuclear pseudogene 120 (from HGNC RN7SKP120)
chr9	25676388	25678440	TUSC1	Homo sapiens tumor suppressor candidate 1 (TUSC1), mRNA. (from RefSeq NM_001004125)
chr9	25780055	25812968	LINC01241	Homo sapiens long intergenic non-protein coding RNA 1241 (LINC01241), long non-coding RNA. (from RefSeq NR_121604)
chr9	25937911	25938434	FAM71BP1	family with sequence similarity 71 member B pseudogene 1 (from HGNC FAM71BP1)
chr9	26066674	26118408	AL353753.1	Homo sapiens cDNA FLJ16323 fis, clone SPLEN2039311, weakly similar to Pro-Pol-dUTPasepolyprotein. (from mRNA AK131322)
chr9	26642696	26644595	AL442639.1	Homo sapiens cDNA clone IMAGE:5271825. (from mRNA BC041871)
chr9	26746952	26786874	AL451137.1	AL451137.1 (from geneSymbol)
chr9	26796172	26796304	RF00322	RF00322 (from geneSymbol)
chr9	26801732	26805862	AL356133.2	AL356133.2 (from geneSymbol)
chr9	26840684	26892804	CAAP1	Homo sapiens caspase activity and apoptosis inhibitor 1 (CAAP1), transcript variant 1, mRNA. (from RefSeq NM_024828)
chr9	26880177	26880549	AL356133.1	AL356133.1 (from geneSymbol)
chr9	26895677	26895970	RN7SL100P	RNA, 7SL, cytoplasmic 100, pseudogene (from HGNC RN7SL100P)
chr9	26904082	26947463	PLAA	Homo sapiens phospholipase A2 activating protein (PLAA), transcript variant 2, mRNA. (from RefSeq NM_001321546)
chr9	26947038	27062925	IFT74	Homo sapiens intraflagellar transport 74 (IFT74), transcript variant 3, mRNA. (from RefSeq NM_001099223)
chr9	26955779	26956295	IFT74-AS1	Homo sapiens IFT74 antisense RNA 1 (IFT74-AS1), long non-coding RNA. (from RefSeq NR_121605)
chr9	26993135	27005693	LRRC19	Homo sapiens leucine rich repeat containing 19 (LRRC19), mRNA. (from RefSeq NM_022901)
chr9	27102629	27104728	AL355432.1	AL355432.1 (from geneSymbol)
chr9	27109148	27230175	TEK	Homo sapiens TEK receptor tyrosine kinase (TEK), transcript variant 1, mRNA. (from RefSeq NM_000459)
chr9	27198286	27198401	RNA5SP280	RNA, 5S ribosomal pseudogene 280 (from HGNC RNA5SP280)
chr9	27210326	27210626	AL355433.1	AL355433.1 (from geneSymbol)
chr9	27245683	27282793	LINC00032	Homo sapiens long intergenic non-protein coding RNA 32 (LINC00032), long non-coding RNA. (from RefSeq NR_026679)
chr9	27284658	27297139	EQTN	Homo sapiens equatorin (EQTN), transcript variant 1, mRNA. (from RefSeq NM_020641)
chr9	27325208	27529781	MOB3B	Homo sapiens MOB kinase activator 3B (MOB3B), mRNA. (from RefSeq NM_024761)
chr9	27391733	27397563	AL163192.1	AL163192.1 (from geneSymbol)
chr9	27524313	27526498	IFNK	Homo sapiens interferon kappa (IFNK), mRNA. (from RefSeq NM_020124)
chr9	27529918	27543902	AL451123.1	AL451123.1 (from geneSymbol)
chr9	27546544	27573866	C9orf72	Homo sapiens chromosome 9 open reading frame 72 (C9orf72), transcript variant 3, mRNA. (from RefSeq NM_001256054)
chr9	27608381	27610745	CTAGE12P	CTAGE family member 12, pseudogene (from HGNC CTAGE12P)
chr9	27829275	27844481	AL360014.1	AL360014.1 (from geneSymbol)
chr9	27937616	27944497	AL353746.1	Sequence 360611 from Patent EP1572962. (from mRNA JD379587)
chr9	27948077	28670285	LINGO2	Membrane; Single-pass type I membrane  protein (Potential). (from UniProt Q7L985)
chr9	28148210	28149236	AL451124.1	Sequence 125607 from Patent EP1572962. (from mRNA JD144583)
chr9	28598667	28599292	KCTD10P1	potassium channel tetramerization domain containing 10 pseudogene 1 (from HGNC KCTD10P1)
chr9	28863625	28863706	MIR876	Homo sapiens microRNA 876 (MIR876), microRNA. (from RefSeq NR_030597)
chr9	28888878	28888955	MIR873	Homo sapiens microRNA 873 (MIR873), microRNA. (from RefSeq NR_030618)
chr9	29254074	29254426	AL162388.1	AL162388.1 (from geneSymbol)
chr9	29317832	29318952	AL353684.1	AL353684.1 (from geneSymbol)
chr9	29636485	29636853	AL354676.1	AL354676.1 (from geneSymbol)
chr9	29824741	29826711	ME2P1	malic enzyme 2 pseudogene 1 (from HGNC ME2P1)
chr9	30388934	30575012	LINC01242	long intergenic non-protein coding RNA 1242 (from HGNC LINC01242)
chr9	30558879	30559481	SLC4A1APP1	solute carrier family 4 member 1 adaptor protein pseudogene 1 (from HGNC SLC4A1APP1)
chr9	30670963	30671966	C2orf27AP2	chromosome 2 open reading frame 27A pseudogene 2 (from HGNC C2orf27AP2)
chr9	30689104	30690272	RBMXP2	RNA binding motif protein, X-linked pseudogene 2 (from HGNC RBMXP2)
chr9	30773463	30774732	KRT18P66	keratin 18 pseudogene 66 (from HGNC KRT18P66)
chr9	30799470	30800746	KRT18P36	keratin 18 pseudogene 36 (from HGNC KRT18P36)
chr9	30831877	30832225	RPS26P2	ribosomal protein S26 pseudogene 2 (from HGNC RPS26P2)
chr9	30935484	30935977	FTLP4	ferritin light chain pseudogene 4 (from HGNC FTLP4)
chr9	30988084	30990572	HSPA8P17	heat shock protein family A (Hsp70) member 8 pseudogene 17 (from HGNC HSPA8P17)
chr9	31165617	31166980	AL354854.1	AL354854.1 (from geneSymbol)
chr9	31253900	31254777	SLC25A6P2	solute carrier family 25 member 6 pseudogene 2 (from HGNC SLC25A6P2)
chr9	31371610	31381490	LINC01243	Homo sapiens long intergenic non-protein coding RNA 1243 (LINC01243), long non-coding RNA. (from RefSeq NR_135134)
chr9	31505279	31505943	MTATP6P30	mitochondrially encoded ATP synthase 6 pseudogene 30 (from HGNC MTATP6P30)
chr9	31505945	31506615	MTCO3P30	mitochondrially encoded cytochrome c oxidase III pseudogene 30 (from HGNC MTCO3P30)
chr9	31644575	31645160	HMGB3P23	high mobility group box 3 pseudogene 23 (from HGNC HMGB3P23)
chr9	32293557	32293692	RNA5SP281	RNA, 5S ribosomal pseudogene 281 (from HGNC RNA5SP281)
chr9	32333456	32334354	SLC25A5P8	solute carrier family 25 member 5 pseudogene 8 (from HGNC SLC25A5P8)
chr9	32384619	32454769	ACO1	Homo sapiens aconitase 1 (ACO1), transcript variant 2, mRNA. (from RefSeq NM_002197)
chr9	32455704	32526324	DDX58	Homo sapiens DExD/H-box helicase 58 (DDX58), mRNA. (from RefSeq NM_014314)
chr9	32540543	32552553	TOPORS	Homo sapiens TOP1 binding arginine/serine rich protein (TOPORS), transcript variant 1, mRNA. (from RefSeq NM_005802)
chr9	32552344	32553012	SMIM27	small integral membrane protein 27 (from HGNC SMIM27)
chr9	32552998	32573162	NDUFB6	Homo sapiens NADH:ubiquinone oxidoreductase subunit B6 (NDUFB6), transcript variant 1, mRNA. (from RefSeq NM_002493)
chr9	32566147	32567126	DFFBP1	DNA fragmentation factor subunit beta pseudogene 1 (from HGNC DFFBP1)
chr9	32629453	32635669	TAF1L	Homo sapiens TATA-box binding protein associated factor 1 like (TAF1L), mRNA. (from RefSeq NM_153809)
chr9	32633453	32648685	AL589642.1	Homo sapiens cDNA FLJ34334 fis, clone FEBRA2009327. (from mRNA AK091653)
chr9	32643102	32645026	AL589642.2	AL589642.2 (from geneSymbol)
chr9	32676062	32676520	SNRPCP1	small nuclear ribonucleoprotein polypeptide C pseudogene 1 (from HGNC SNRPCP1)
chr9	32727068	32727522	AL157884.1	AL157884.1 (from geneSymbol)
chr9	32783498	32787399	TMEM215	Homo sapiens transmembrane protein 215 (TMEM215), mRNA. (from RefSeq NM_212558)
chr9	32820260	32820350	RF00019	Sequence 474 from Patent EP3253886. (from mRNA LP895610)
chr9	32836574	32869595	AL157884.3	AL157884.3 (from geneSymbol)
chr9	32840597	32841762	AL157884.2	AL157884.2 (from geneSymbol)
chr9	32926050	32926450	BOLA3P4	bolA family member 3 pseudogene 4 (from HGNC BOLA3P4)
chr9	32945995	32947222	ASS1P12	argininosuccinate synthetase 1 pseudogene 12 (from HGNC ASS1P12)
chr9	32972606	33001576	APTX	Homo sapiens aprataxin (APTX), transcript variant 15, non-coding RNA. (from RefSeq NR_036579)
chr9	32979559	32980403	TCEA1P4	transcription elongation factor A1 pseudogene 4 (from HGNC TCEA1P4)
chr9	33019681	33020165	LAGE3P1	L antigen family member 3 pseudogene 1 (from HGNC LAGE3P1)
chr9	33025210	33039907	DNAJA1	Homo sapiens DnaJ heat shock protein family (Hsp40) member A1 (DNAJA1), transcript variant 1, mRNA. (from RefSeq NM_001539)
chr9	33041763	33076659	SMU1	Homo sapiens SMU1, DNA replication regulator and spliceosomal factor (SMU1), mRNA. (from RefSeq NM_018225)
chr9	33110636	33167356	B4GALT1	Homo sapiens beta-1,4-galactosyltransferase 1 (B4GALT1), mRNA. (from RefSeq NM_001497)
chr9	33166974	33179983	B4GALT1-AS1	Homo sapiens B4GALT1 antisense RNA 1 (B4GALT1-AS1), transcript variant 2, long non-coding RNA. (from RefSeq NR_108109)
chr9	33174169	33174295	RNU4ATAC15P	RNA, U4atac small nuclear 15, pseudogene (from HGNC RNU4ATAC15P)
chr9	33240163	33248567	SPINK4	Homo sapiens serine peptidase inhibitor, Kazal type 4 (SPINK4), mRNA. (from RefSeq NM_014471)
chr9	33255218	33264674	BAG1	Inhibits the chaperone activity of HSP70/HSC70 by  promoting substrate release. Inhibits the pro-apoptotic function  of PPP1R15A, and has anti-apoptotic activity. Markedly increases  the anti-cell death function of BCL2 induced by various stimuli. (from UniProt Q99933)
chr9	33264941	33281539	CHMP5	Homo sapiens charged multivesicular body protein 5 (CHMP5), transcript variant 1, mRNA. (from RefSeq NM_016410)
chr9	33290510	33371157	NFX1	Homo sapiens nuclear transcription factor, X-box binding 1 (NFX1), transcript variant 1, mRNA. (from RefSeq NM_002504)
chr9	33352787	33352874	RF00019	Sequence 10 from Patent WO2015055857. (from mRNA JE973592)
chr9	33384949	33402519	AQP7	Homo sapiens aquaporin 7 (AQP7), transcript variant 1, mRNA. (from RefSeq NM_001170)
chr9	33402856	33409948	AL356218.1	AL356218.1 (from geneSymbol)
chr9	33441153	33447633	AQP3	Homo sapiens aquaporin 3 (Gill blood group) (AQP3), transcript variant 1, mRNA. (from RefSeq NM_004925)
chr9	33449754	33449941	AL356218.2	AL356218.2 (from geneSymbol)
chr9	33461451	33473930	NOL6	Homo sapiens nucleolar protein 6 (NOL6), transcript variant alpha, mRNA. (from RefSeq NM_022917)
chr9	33467868	33467935	MIR6851	Homo sapiens microRNA 6851 (MIR6851), microRNA. (from RefSeq NR_106910)
chr9	33503654	33510711	SUGT1P1	SUGT1 pseudogene 1 (from HGNC SUGT1P1)
chr9	33512958	33514773	AL139008.2	AL139008.2 (from geneSymbol)
chr9	33524393	33573001	ANKRD18B	Contains 5 ANK repeats. (from UniProt A2A2Z9)
chr9	33574360	33574588	AL139008.1	AL139008.1 (from geneSymbol)
chr9	33576379	33577014	SNX18P7	sorting nexin 18 pseudogene 7 (from HGNC SNX18P7)
chr9	33580694	33605282	CYP4F26P	cytochrome P450 family 4 subfamily F member 26, pseudogene (from HGNC CYP4F26P)
chr9	33613847	33614009	PRSS3P4	PRSS3 pseudogene 4 (from HGNC PRSS3P4)
chr9	33617761	33618506	TRBV20OR9-2	T cell receptor beta variable 20/OR9-2 (non-functional) (from HGNC TRBV20OR9-2)
chr9	33624273	33625293	ANXA2P2	Homo sapiens annexin A2 pseudogene 2 (ANXA2P2), non-coding RNA. (from RefSeq NR_003573)
chr9	33629120	33629586	TRBV21OR9-2	T cell receptor beta variable 21/OR9-2 (pseudogene) (from HGNC TRBV21OR9-2)
chr9	33634110	33634246	TRBV22OR9-2	T cell receptor beta variable 22/OR9-2 (pseudogene) (from HGNC TRBV22OR9-2)
chr9	33638034	33638494	TRBV23OR9-2	T cell receptor beta variable 23/OR9-2 (pseudogene) (from HGNC TRBV23OR9-2)
chr9	33649046	33649614	TRBV24OR9-2	T cell receptor beta variable 24/OR9-2 (pseudogene) (from HGNC TRBV24OR9-2)
chr9	33662165	33662663	TRBV25OR9-2	T cell receptor beta variable 25/OR9-2 (pseudogene) (from HGNC TRBV25OR9-2)
chr9	33673503	33677499	PTENP1	Homo sapiens phosphatase and tensin homolog pseudogene 1 (PTENP1), non-coding RNA. (from RefSeq NR_023917)
chr9	33677267	33688011	PTENP1-AS	Homo sapiens PTENP1 antisense RNA (PTENP1-AS), long non-coding RNA. (from RefSeq NR_103745)
chr9	33695766	33696059	TRBV26OR9-2	T cell receptor beta variable 26/OR9-2 (pseudogene) (from HGNC TRBV26OR9-2)
