#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.geneSymbol	hg38.kgXref.description
chr22	38111494	38181802	PLA2G6	Catalyzes the release of fatty acids from phospholipids.  It has been implicated in normal phospholipid remodeling, nitric  oxide-induced or vasopressin-induced arachidonic acid release and  in leukotriene and prostaglandin production. May participate in  fas mediated apoptosis and in regulating transmembrane ion flux in  glucose-stimulated B-cells. Has a role in cardiolipin (CL)  deacylation. Required for both speed and directionality of  monocyte MCP1/CCL2-induced chemotaxis through regulation of F-  actin polymerization at the pseudopods. (from UniProt O60733)
chr22	38130215	38150612	AL022322.2	Sequence 237513 from Patent EP1572962. (from mRNA JD256489)
chr22	38201881	38216511	MAFF	Interacts with the upstream promoter region of the  oxytocin receptor gene. May be a transcriptional enhancer in the  up-regulation of the oxytocin receptor gene at parturition. Since  it lacks a putative transactivation domain, it may behave as a  transcriptional repressor when it dimerize among himself. May also  serve as a transcriptional activator by dimerizing with other  (usually larger) basic-zipper proteins and recruiting them to  specific DNA-binding sites. May be involved in the cellular stress  response. (from UniProt Q9ULX9)
chr22	38219290	38273034	TMEM184B	Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 1, mRNA. (from RefSeq NM_012264)
chr22	38231319	38232248	AL020993.1	AL020993.1 (from geneSymbol)
chr22	38231719	38231993	RN7SL704P	RNA, 7SL, cytoplasmic 704, pseudogene (from HGNC RN7SL704P)
chr22	38281027	38281289	RF00017	Sequence 495154 from Patent EP1572962. (from mRNA JD514130)
chr22	38290690	38318084	CSNK1E	Homo sapiens casein kinase 1 epsilon (CSNK1E), transcript variant 2, mRNA. (from RefSeq NM_001894)
chr22	38291917	38398522	TPTEP2-CSNK1E	Homo sapiens TPTEP2-CSNK1E readthrough (TPTEP2-CSNK1E), mRNA. (from RefSeq NM_001289912)
chr22	38344531	38398873	TPTEP2	Homo sapiens TPTE pseudogene 2 (TPTEP2), non-coding RNA. (from RefSeq NR_002821)
chr22	38387917	38388857	Z98749.1	Z98749.1 (from geneSymbol)
chr22	38424287	38427336	Z97056.1	Homo sapiens cDNA FLJ59029 complete cds. (from mRNA AK296102)
chr22	38426326	38455199	KCNJ4	Homo sapiens potassium voltage-gated channel subfamily J member 4 (KCNJ4), transcript variant 1, mRNA. (from RefSeq NM_152868)
chr22	38468061	38483447	KDELR3	Homo sapiens KDEL endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 1, mRNA. (from RefSeq NM_006855)
chr22	38485934	38506237	DDX17	RNA-dependent ATPase activity. Involved in  transcriptional regulation. Transcriptional coactivator for  estrogen receptor ESR1. Increases ESR1 AF-1 domain-mediated  transactivation. Synergizes with DDX5 and SRA1 RNA to activate  MYOD1 transcriptional activity and probably involved in skeletal  muscle differentiation. Required for zinc-finger antiviral protein  ZC3HAV1-mediated mRNA degradation. (from UniProt Q92841)
chr22	38518948	38570286	DMC1	Homo sapiens DNA meiotic recombinase 1 (DMC1), transcript variant 1, mRNA. (from RefSeq NM_007068)
chr22	38574930	38575431	RPS29P31	ribosomal protein S29 pseudogene 31 (from HGNC RPS29P31)
chr22	38582168	38656303	FAM227A	family with sequence similarity 227 member A (from HGNC FAM227A)
chr22	38656654	38673854	CBY1	Homo sapiens chibby family member 1, beta catenin antagonist (CBY1), transcript variant 1, mRNA. (from RefSeq NM_015373)
chr22	38666507	38668750	AL021707.4	AL021707.4 (from geneSymbol)
chr22	38667584	38681770	AL021707.2	Homo sapiens, clone IMAGE:5198015, mRNA. (from mRNA BC036921)
chr22	38681947	38685421	TOMM22	Homo sapiens translocase of outer mitochondrial membrane 22 (TOMM22), mRNA. (from RefSeq NM_020243)
chr22	38685542	38700667	JOSD1	Homo sapiens Josephin domain containing 1 (JOSD1), transcript variant 3, mRNA. (from RefSeq NM_001360236)
chr22	38705722	38733587	GTPBP1	Homo sapiens GTP binding protein 1 (GTPBP1), mRNA. (from RefSeq NM_004286)
chr22	38722742	38723505	PRDX3P1	peroxiredoxin 3 pseudogene 1 (from HGNC PRDX3P1)
chr22	38734724	38738765	AL021707.5	AL021707.5 (from geneSymbol)
chr22	38734729	38738990	AL021707.3	AL021707.3 (from geneSymbol)
chr22	38735908	38794143	SUN2	Component of SUN-protein-containing multivariate  complexes also called LINC complexes which link the nucleoskeleton  and cytoskeleton by providing versatile outer nuclear membrane  attachment sites for cytoskeletal filaments. Specifically, SYNE2  and SUN2 assemble in arrays of transmembrane actin-associated  nuclear (TAN) lines which are bound to F-actin cables and couple  the nucleus to retrograde actin flow during actin-dependent  nuclear movement. Required for interkinetic nuclear migration  (INM) and essential for nucleokinesis and centrosome-nucleus  coupling during radial neuronal migration in the cerebral cortex  and during glial migration. Anchors chromosome movement in the  prophase of meiosis and is involved in selective gene expression  of coding and non-coding RNAs needed for gametogenesis. Required  for telomere attachment to nuclear envelope and gametogenesis. May  also function on endocytic vesicles as a receptor for RAB5-GDP and  participate in the activation of RAB5. (from UniProt Q9UH99)
chr22	38736609	38736792	AL021707.8	JP 2014500723-A/17871: Polycomb-Associated Non-Coding RNAs. (from mRNA LF210368)
chr22	38739002	38749041	AL021707.1	AL021707.1 (from geneSymbol)
chr22	38742624	38743115	AL021707.6	AL021707.6 (from geneSymbol)
chr22	38743494	38743910	AL021707.7	Sequence 219327 from Patent EP1572962. (from mRNA JD238303)
chr22	38778507	38794173	DNAL4	Homo sapiens dynein axonemal light chain 4 (DNAL4), mRNA. (from RefSeq NM_005740)
chr22	38822608	38843858	NPTXR	Binds 2 calcium ions per subunit (By similarity). (from UniProt O95502)
chr22	38861449	38872314	CBX6	Homo sapiens chromobox 6 (CBX6), transcript variant 1, mRNA. (from RefSeq NM_014292)
chr22	38921226	38924708	AL022318.1	AL022318.1 (from geneSymbol)
chr22	38957521	38992778	APOBEC3A	Single-stranded DNA cytidine deaminase involved in  foreign DNA clearance. May trigger C-to-U hypermutation in  exogenous DNA leading to its degradation. Provides cellular innate  resistance to a specific panel of genetic invaders including  endogenous retroelements and a subset of viruses. May have a  preference for cytidines in a C-C sequence context. May also play  a role in the epigenetic regulation of gene expression through the  process of active DNA demethylation. (from UniProt P31941)
chr22	38982408	38992784	APOBEC3B	Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3B (APOBEC3B), transcript variant 1, mRNA. (from RefSeq NM_004900)
chr22	38991558	38998209	APOBEC3B-AS1	Homo sapiens APOBEC3B antisense RNA 1 (APOBEC3B-AS1), long non-coding RNA. (from RefSeq NR_104187)
chr22	39014082	39020352	APOBEC3C	Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3C (APOBEC3C), mRNA. (from RefSeq NM_014508)
chr22	39014362	39033276	AL022318.4	Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3D, mRNA (cDNA clone IMAGE:3915193), **** WARNING: chimeric clone ****. (from mRNA BC017022)
chr22	39021112	39033276	APOBEC3D	Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3D (APOBEC3D), transcript variant 1, mRNA. (from RefSeq NM_152426)
chr22	39040603	39053910	APOBEC3F	Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant 1, mRNA. (from RefSeq NM_145298)
chr22	39070413	39070671	AL022318.2	Homo sapiens piRNA piR-46491, complete sequence. (from mRNA DQ578379)
chr22	39077004	39087743	APOBEC3G	Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3G (APOBEC3G), transcript variant 1, mRNA. (from RefSeq NM_021822)
chr22	39091633	39092855	AL031846.1	AL031846.1 (from geneSymbol)
chr22	39097284	39104067	APOBEC3H	Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3H (APOBEC3H), transcript variant SV-183, mRNA. (from RefSeq NM_181773)
chr22	39120292	39120566	COX5BP7	cytochrome c oxidase subunit 5B pseudogene 7 (from HGNC COX5BP7)
chr22	39130771	39152650	CBX7	Homo sapiens chromobox 7 (CBX7), transcript variant 2, mRNA. (from RefSeq NM_001346743)
chr22	39133089	39136760	AL031846.2	Sequence 514764 from Patent EP1572962. (from mRNA JD533740)
chr22	39155524	39155945	FUNDC2P4	FUN14 domain containing 2 pseudogene 4 (from HGNC FUNDC2P4)
chr22	39223358	39244751	PDGFB	Homo sapiens platelet derived growth factor subunit B (PDGFB), transcript variant 1, mRNA. (from RefSeq NM_002608)
chr22	39242187	39279897	AL031590.1	AL031590.1 (from geneSymbol)
chr22	39292987	39295563	AL022326.1	Homo sapiens cDNA FLJ32927 fis, clone TESTI2007402. (from mRNA AK057489)
chr22	39312883	39319771	RPL3	Homo sapiens ribosomal protein L3 (RPL3), transcript variant 2, mRNA. (from RefSeq NM_001033853)
chr22	39313818	39313911	SNORD83B	Homo sapiens small nucleolar RNA, C/D box 83B (SNORD83B), small nucleolar RNA. (from RefSeq NR_000028)
chr22	39315212	39315307	SNORD83A	Homo sapiens small nucleolar RNA, C/D box 83A (SNORD83A), small nucleolar RNA. (from RefSeq NR_000027)
chr22	39319049	39319113	SNORD43	Homo sapiens small nucleolar RNA, C/D box 43 (SNORD43), small nucleolar RNA. (from RefSeq NR_002439)
chr22	39349995	39385588	SYNGR1	Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1a, mRNA. (from RefSeq NM_004711)
chr22	39379609	39380015	AL022326.2	AL022326.2 (from geneSymbol)
chr22	39399740	39431882	TAB1	Homo sapiens TGF-beta activated kinase 1 (MAP3K7) binding protein 1 (TAB1), transcript variant alpha, mRNA. (from RefSeq NM_006116)
chr22	39457343	39492194	MGAT3	Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 1, mRNA. (from RefSeq NM_002409)
chr22	39475806	39476822	MGAT3-AS1	Homo sapiens MGAT3 antisense RNA 1 (MGAT3-AS1), long non-coding RNA. (from RefSeq NR_126469)
chr22	39502352	39518132	MIEF1	Homo sapiens mitochondrial elongation factor 1 (MIEF1), transcript variant 1, mRNA. (from RefSeq NM_019008)
chr22	39504230	39504443	AL022312.1	Sequence 390655 from Patent EP1572962. (from mRNA JD409631)
chr22	39519694	39522683	ATF4	Transcriptional activator. Binds the cAMP response  element (CRE) (consensus: 5'-GTGACGT[AC][AG]-3'), a sequence  present in many viral and cellular promoters. Cooperates with  FOXO1 in osteoblasts to regulate glucose homeostasis through  suppression of beta-cell production and decrease in insulin  production (By similarity). It binds to a Tax-responsive enhancer  element in the long terminal repeat of HTLV-I. Regulates the  induction of DDIT3/CHOP and asparagine synthetase (ASNS) in  response to ER stress. In concert with DDIT3/CHOP, activates the  transcription of TRIB3 and promotes ER stress-induced neuronal  apoptosis by regulating the transcriptional induction of  BBC3/PUMA. (from UniProt P18848)
chr22	39529092	39532855	RPS19BP1	Homo sapiens ribosomal protein S19 binding protein 1 (RPS19BP1), transcript variant 1, mRNA. (from RefSeq NM_194326)
chr22	39570752	39689737	CACNA1I	Homo sapiens calcium voltage-gated channel subunit alpha1 I (CACNA1I), transcript variant 1, mRNA. (from RefSeq NM_021096)
chr22	39743043	39893790	ENTHD1	Homo sapiens ENTH domain containing 1 (ENTHD1), mRNA. (from RefSeq NM_152512)
chr22	39750126	39751293	AL022319.1	AL022319.1 (from geneSymbol)
chr22	39874254	39874515	RN7SKP210	RNA, 7SK small nuclear pseudogene 210 (from HGNC RN7SKP210)
chr22	39875288	39876108	UQCRFS1P1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 pseudogene 1 (from HGNC UQCRFS1P1)
chr22	39901081	39973721	GRAP2	Homo sapiens GRB2 related adaptor protein 2 (GRAP2), transcript variant 3, mRNA. (from RefSeq NM_004810)
chr22	39960396	39964718	Z82206.1	Z82206.1 (from geneSymbol)
chr22	39994948	40043529	FAM83F	Homo sapiens family with sequence similarity 83 member F (FAM83F), mRNA. (from RefSeq NM_138435)
chr22	40043067	40044530	Z83847.1	Homo sapiens cDNA clone IMAGE:5269351. (from mRNA BC038752)
chr22	40106324	40107066	RPL7P52	ribosomal protein L7 pseudogene 52 (from HGNC RPL7P52)
chr22	40177941	40335808	TNRC6B	Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 2, mRNA. (from RefSeq NM_015088)
chr22	40346499	40369367	ADSL	Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 4, non-coding RNA. (from RefSeq NR_134256)
chr22	40346528	40410054	AL022238.4	Homo sapiens mRNA for FLJ00006 protein, partial cds. (from mRNA AK000006)
chr22	40370610	40410289	SGSM3	Homo sapiens small G protein signaling modulator 3 (SGSM3), transcript variant 1, mRNA. (from RefSeq NM_015705)
chr22	40372731	40388217	AL022238.2	AL022238.2 (from geneSymbol)
chr22	40411389	40533635	MRTFA	Homo sapiens myocardin related transcription factor A (MRTFA), transcript variant 5, mRNA. (from RefSeq NM_001318139)
chr22	40415002	40415445	AL022238.3	AL022238.3 (from geneSymbol)
chr22	40433135	40433641	AL022238.1	AL022238.1 (from geneSymbol)
chr22	40521799	40526707	MRTFA-AS1	Homo sapiens MRTFA antisense RNA 1 (MRTFA-AS1), long non-coding RNA. (from RefSeq NR_109965)
chr22	40569285	40569895	COX6B1P3	cytochrome c oxidase subunit 6B1 pseudogene 3 (from HGNC COX6B1P3)
chr22	40586699	40588003	RPL4P6	ribosomal protein L4 pseudogene 6 (from HGNC RPL4P6)
chr22	40673483	40674451	GAPDHP37	glyceraldehyde 3 phosphate dehydrogenase pseudogene 37 (from HGNC GAPDHP37)
chr22	40678749	40682814	MCHR1	Homo sapiens melanin concentrating hormone receptor 1 (MCHR1), mRNA. (from RefSeq NM_005297)
chr22	40769629	40819382	SLC25A17	Homo sapiens solute carrier family 25 member 17 (SLC25A17), transcript variant 1, mRNA. (from RefSeq NM_006358)
chr22	40788776	40789267	Z98048.1	Z98048.1 (from geneSymbol)
chr22	40798038	40798285	JTBP1	jumping translocation breakpoint pseudogene 1 (from HGNC JTBP1)
chr22	40813882	40813958	MIR4766	Homo sapiens microRNA 4766 (MIR4766), microRNA. (from RefSeq NR_039923)
chr22	40824534	40857022	ST13	Homo sapiens ST13, Hsp70 interacting protein (ST13), transcript variant 1, mRNA. (from RefSeq NM_003932)
chr22	40857097	40932815	XPNPEP3	Homo sapiens X-prolyl aminopeptidase 3 (XPNPEP3), transcript variant 1, mRNA. (from RefSeq NM_022098)
chr22	40859548	40862126	DNAJB7	Homo sapiens DnaJ heat shock protein family (Hsp40) member B7 (DNAJB7), mRNA. (from RefSeq NM_145174)
chr22	40917110	40917381	RF00017	RF00017 (from geneSymbol)
chr22	40917742	40917846	RNU6-379P	RNA, U6 small nuclear 379, pseudogene (from HGNC RNU6-379P)
chr22	40951358	40973309	RBX1	Homo sapiens ring-box 1 (RBX1), mRNA. (from RefSeq NM_014248)
chr22	41045496	41045591	RF00019	RF00019 (from geneSymbol)
chr22	41064051	41064633	AL080243.2	Sequence 480366 from Patent EP1572962. (from mRNA JD499342)
chr22	41065553	41065646	RF00019	Novel nucleic acids. (from mRNA DL137678)
chr22	41074179	41075239	AL080243.1	Homo sapiens piRNA piR-48252, complete sequence. (from mRNA DQ580140)
chr22	41091785	41180079	EP300	Homo sapiens E1A binding protein p300 (EP300), transcript variant 1, mRNA. (from RefSeq NM_001429)
chr22	41092512	41092566	MIR1281	Homo sapiens microRNA 1281 (MIR1281), microRNA. (from RefSeq NR_031694)
chr22	41168216	41168316	RNU6-375P	RNA, U6 small nuclear 375, pseudogene (from HGNC RNU6-375P)
chr22	41169189	41183144	AL035658.1	AL035658.1 (from geneSymbol)
chr22	41174590	41197456	EP300-AS1	EP300 antisense RNA 1 (from HGNC EP300-AS1)
chr22	41189726	41190188	LRRC37A14P	leucine rich repeat containing 37 member A14, pseudogene (from HGNC LRRC37A14P)
chr22	41205204	41231271	L3MBTL2	Homo sapiens L3MBTL2, polycomb repressive complex 1 subunit (L3MBTL2), mRNA. (from RefSeq NM_031488)
chr22	41209121	41217627	AL035681.1	Homo sapiens uncharacterized LOC100506544 (LOC100506544), long non-coding RNA. (from RefSeq NR_148200)
chr22	41229512	41240934	CHADL	Homo sapiens chondroadherin like (CHADL), mRNA. (from RefSeq NM_138481)
chr22	41245610	41286251	RANGAP1	Homo sapiens Ran GTPase activating protein 1 (RANGAP1), transcript variant 2, mRNA. (from RefSeq NM_002883)
chr22	41252991	41253050	MIR6889	Homo sapiens microRNA 6889 (MIR6889), microRNA. (from RefSeq NR_106949)
chr22	41301521	41360147	ZC3H7B	Homo sapiens zinc finger CCCH-type containing 7B (ZC3H7B), mRNA. (from RefSeq NM_017590)
chr22	41377176	41377283	RNU6-495P	RNA, U6 small nuclear 495, pseudogene (from HGNC RNU6-495P)
chr22	41381928	41399326	TEF	Homo sapiens TEF, PAR bZIP transcription factor (TEF), transcript variant 1, mRNA. (from RefSeq NM_003216)
chr22	41430933	41431375	AL008582.1	AL008582.1 (from geneSymbol)
chr22	41433491	41447023	TOB2	Homo sapiens transducer of ERBB2, 2 (TOB2), mRNA. (from RefSeq NM_016272)
chr22	41459716	41468725	PHF5A	Homo sapiens PHD finger protein 5A (PHF5A), mRNA. (from RefSeq NM_032758)
chr22	41469124	41528989	ACO2	Homo sapiens aconitase 2 (ACO2), mRNA. (from RefSeq NM_001098)
chr22	41525803	41544489	POLR3H	Homo sapiens RNA polymerase III subunit H (POLR3H), transcript variant 1, mRNA. (from RefSeq NM_138338)
chr22	41560762	41576666	CSDC2	Homo sapiens cold shock domain containing C2 (CSDC2), mRNA. (from RefSeq NM_014460)
chr22	41576893	41589890	PMM1	Homo sapiens phosphomannomutase 1 (PMM1), mRNA. (from RefSeq NM_002676)
chr22	41598027	41621096	DESI1	Homo sapiens desumoylating isopeptidase 1 (DESI1), mRNA. (from RefSeq NM_015704)
chr22	41621118	41664039	XRCC6	Homo sapiens X-ray repair cross complementing 6 (XRCC6), transcript variant 1, mRNA. (from RefSeq NM_001469)
chr22	41648088	41648190	RF00019	JP 2014500723-A/192563: Polycomb-Associated Non-Coding RNAs. (from mRNA LF385060)
chr22	41673929	41688909	SNU13	Homo sapiens small nuclear ribonucleoprotein 13 (SNU13), transcript variant 2, mRNA. (from RefSeq NM_001003796)
chr22	41676744	41677125	Z83840.1	Z83840.1 (from geneSymbol)
chr22	41679710	41679817	RNU6-476P	RNA, U6 small nuclear 476, pseudogene (from HGNC RNU6-476P)
chr22	41690542	41698136	C22orf46	Homo sapiens chromosome 22 open reading frame 46 (C22orf46), mRNA. (from RefSeq NM_001142964)
chr22	41699498	41799454	MEI1	Homo sapiens meiotic double-stranded break formation protein 1 (MEI1), mRNA. (from RefSeq NM_152513)
chr22	41709224	41709489	HMGN2P10	high mobility group nucleosomal binding domain 2 pseudogene10 (from HGNC HMGN2P10)
chr22	41722042	41722131	RNU6ATAC22P	RNA, U6atac small nuclear 22, pseudogene (from HGNC RNU6ATAC22P)
chr22	41747311	41747413	RF00019	Sequence 226093 from Patent EP1572962. (from mRNA JD245069)
chr22	41800678	41826299	CCDC134	Homo sapiens coiled-coil domain containing 134 (CCDC134), transcript variant 1, mRNA. (from RefSeq NM_024821)
chr22	41831214	41834665	SREBF2-AS1	Homo sapiens SREBF2 antisense RNA 1 (SREBF2-AS1), long non-coding RNA. (from RefSeq NR_157279)
chr22	41833104	41907308	SREBF2	Homo sapiens sterol regulatory element binding transcription factor 2 (SREBF2), transcript variant 1, mRNA. (from RefSeq NM_004599)
chr22	41900943	41901012	MIR33A	Homo sapiens microRNA 33a (MIR33A), microRNA. (from RefSeq NR_029507)
chr22	41909553	41914667	SHISA8	Homo sapiens shisa family member 8 (SHISA8), transcript variant 3, mRNA. (from RefSeq NM_001207020)
chr22	41922022	41926818	TNFRSF13C	Homo sapiens TNF receptor superfamily member 13C (TNFRSF13C), mRNA. (from RefSeq NM_052945)
chr22	41923221	41923297	MIR378I	Homo sapiens microRNA 378i (MIR378I), microRNA. (from RefSeq NR_039760)
chr22	41938720	41947164	CENPM	Homo sapiens centromere protein M (CENPM), transcript variant 1, mRNA. (from RefSeq NM_024053)
chr22	41952173	41958933	LINC00634	Homo sapiens long intergenic non-protein coding RNA 634 (LINC00634), long non-coding RNA. (from RefSeq NR_024355)
chr22	41976809	41998221	SEPT3	Homo sapiens septin 3 (SEPT3), transcript variant A, mRNA. (from RefSeq NM_145733)
chr22	41981303	41982217	Z99716.1	Z99716.1 (from geneSymbol)
chr22	41998787	42028475	WBP2NL	Homo sapiens WBP2 N-terminal like (WBP2NL), mRNA. (from RefSeq NM_152613)
chr22	42001068	42001966	SLC25A5P1	solute carrier family 25 member 5 pseudogene 1 (from HGNC SLC25A5P1)
chr22	42058353	42070830	NAGA	Homo sapiens alpha-N-acetylgalactosaminidase (NAGA), transcript variant 1, mRNA. (from RefSeq NM_000262)
chr22	42074250	42079441	PHETA2	Homo sapiens PH domain containing endocytic trafficking adaptor 2 (PHETA2), mRNA. (from RefSeq NM_001002034)
chr22	42076057	42076161	SNORD13P1	small nucleolar RNA, C/D box 13 pseudogene 1 (from HGNC SNORD13P1)
chr22	42079694	42084284	SMDT1	Homo sapiens single-pass membrane protein with aspartate rich tail 1 (SMDT1), transcript variant 1, mRNA. (from RefSeq NM_033318)
chr22	42085524	42090955	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 (from HGNC NDUFA6)
chr22	42089629	42090028	AL021878.2	Sequence 422722 from Patent EP1572962. (from mRNA JD441698)
chr22	42090930	42137742	NDUFA6-DT	NDUFA6 divergent transcript (from HGNC NDUFA6-DT)
chr22	42107764	42108953	OLA1P1	Obg-like ATPase 1 pseudogene 1 (from HGNC OLA1P1)
chr22	42126498	42130906	CYP2D6	Responsible for the metabolism of many drugs and  environmental chemicals that it oxidizes. It is involved in the  metabolism of drugs such as antiarrhythmics, adrenoceptor  antagonists, and tricyclic antidepressants. (from UniProt P10635)
chr22	42132542	42132998	AC254562.1	AC254562.1 (from geneSymbol)
chr22	42136432	42139927	AC254562.2	AC254562.2 (from geneSymbol)
chr22	42138059	42139726	AC254562.3	AC254562.3 (from geneSymbol)
chr22	42140204	42144577	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene) (from HGNC CYP2D7)
chr22	42149885	42155001	CYP2D8P	ccytochrome P450 family 2 subfamily D member 8, pseudogene (from HGNC CYP2D8P)
chr22	42160012	42215442	TCF20	Homo sapiens transcription factor 20 (TCF20), transcript variant 1, mRNA. (from RefSeq NM_005650)
chr22	42269767	42275033	OGFRP1	opioid growth factor receptor pseudogene 1 (from HGNC OGFRP1)
chr22	42276354	42277052	Z83851.1	Z83851.1 (from geneSymbol)
chr22	42278187	42278846	Z83851.2	Z83851.2 (from geneSymbol)
chr22	42364524	42369236	LINC01315	Homo sapiens long intergenic non-protein coding RNA 1315 (LINC01315), transcript variant 1, long non-coding RNA. (from RefSeq NR_120595)
chr22	42380409	42432395	NFAM1	Homo sapiens NFAT activating protein with ITAM motif 1 (NFAM1), transcript variant 1, mRNA. (from RefSeq NM_145912)
chr22	42438022	42446195	AL022316.1	AL022316.1 (from geneSymbol)
chr22	42500578	42512559	SERHL	serine hydrolase-like (pseudogene) (from HGNC SERHL)
chr22	42509967	42519802	RRP7A	Homo sapiens ribosomal RNA processing 7 homolog A (RRP7A), mRNA. (from RefSeq NM_015703)
chr22	42553918	42574382	SERHL2	Homo sapiens serine hydrolase like 2 (SERHL2), transcript variant 1, mRNA. (from RefSeq NM_014509)
chr22	42555222	42582038	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene (from HGNC RRP7BP)
chr22	42565047	42565330	RN7SKP80	RNA, 7SK small nuclear pseudogene 80 (from HGNC RN7SKP80)
chr22	42569146	42569250	RNU6-513P	RNA, U6 small nuclear 513, pseudogene (from HGNC RNU6-513P)
chr22	42583720	42614962	POLDIP3	Homo sapiens DNA polymerase delta interacting protein 3 (POLDIP3), transcript variant 4, non-coding RNA. (from RefSeq NR_103820)
chr22	42615243	42615907	Z93241.1	Human small nuclear RNA U12. (from mRNA J04119)
chr22	42615243	42615393	RNU12	Homo sapiens RNA, U12 small nuclear (RNU12), small nuclear RNA. (from RefSeq NR_029422)
chr22	42618807	42649568	CYB5R3	Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 1, mRNA. (from RefSeq NM_000398)
chr22	42639802	42640601	ATP5MGL	Homo sapiens ATP synthase membrane subunit g like (ATP5MGL), mRNA. (from RefSeq NM_001165877)
chr22	42692111	42720910	A4GALT	Homo sapiens alpha 1,4-galactosyltransferase (P blood group) (A4GALT), transcript variant 1, mRNA. (from RefSeq NM_017436)
chr22	42762859	42762959	RF00019	RF00019 (from geneSymbol)
chr22	42776405	42777296	RPL5P34	ribosomal protein L5 pseudogene 34 (from HGNC RPL5P34)
chr22	42784461	42787100	GOLGA2P4	golgin A2 pseudogene 4 (from HGNC GOLGA2P4)
chr22	42791813	42794313	AL049757.1	AL049757.1 (from geneSymbol)
chr22	42796501	42857402	ARFGAP3	Homo sapiens ADP ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 1, mRNA. (from RefSeq NM_014570)
chr22	42853402	42853799	AL049758.1	JP 2014500723-A/192567: Polycomb-Associated Non-Coding RNAs. (from mRNA LF385064)
chr22	42869770	43015145	PACSIN2	Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 6, mRNA. (from RefSeq NM_001349970)
chr22	43038584	43052366	AL022476.1	Homo sapiens uncharacterized LOC100506679 (LOC100506679), long non-coding RNA. (from RefSeq NR_125362)
chr22	43039643	43089428	TTLL1	Homo sapiens tubulin tyrosine ligase like 1 (TTLL1), transcript variant 1, mRNA. (from RefSeq NM_012263)
chr22	43092166	43092524	AL022237.1	AL022237.1 (from geneSymbol)
chr22	43110747	43129712	BIK	Homo sapiens BCL2 interacting killer (BIK), mRNA. (from RefSeq NM_001197)
chr22	43132205	43143394	MCAT	Homo sapiens malonyl-CoA-acyl carrier protein transacylase (MCAT), transcript variant 1, mRNA. (from RefSeq NM_173467)
chr22	43151513	43163242	TSPO	Homo sapiens translocator protein (TSPO), transcript variant PBR, mRNA. (from RefSeq NM_000714)
chr22	43166621	43187133	TTLL12	Homo sapiens tubulin tyrosine ligase like 12 (TTLL12), mRNA. (from RefSeq NM_015140)
chr22	43197282	43343388	SCUBE1	Homo sapiens signal peptide, CUB domain and EGF like domain containing 1 (SCUBE1), mRNA. (from RefSeq NM_173050)
chr22	43212673	43213661	Z82214.2	Homo sapiens uncharacterized LOC105373051 (LOC105373051), long non-coding RNA. (from RefSeq NR_134632)
chr22	43232140	43239010	Z82214.1	Z82214.1 (from geneSymbol)
chr22	43275954	43283830	Z99756.1	Homo sapiens uncharacterized LOC101927447 (LOC101927447), long non-coding RNA. (from RefSeq NR_134582)
chr22	43400330	43409681	LINC01639	Homo sapiens long intergenic non-protein coding RNA 1639 (LINC01639), long non-coding RNA. (from RefSeq NR_146918)
chr22	43411195	43507848	MPPED1	May have metallophosphoesterase activity (in vitro) (By  similarity). (from UniProt O15442)
chr22	43516106	43537117	EFCAB6-AS1	Homo sapiens EFCAB6 antisense RNA 1 (EFCAB6-AS1), long non-coding RNA. (from RefSeq NR_046563)
chr22	43528743	43812277	EFCAB6	Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 1, mRNA. (from RefSeq NM_022785)
chr22	43759198	43759910	Z97055.1	Z97055.1 (from geneSymbol)
chr22	43802543	43802772	HMGN2P9	high mobility group nucleosomal binding domain 2 pseudogene 9 (from HGNC HMGN2P9)
chr22	43812455	43817394	Z97055.2	Z97055.2 (from geneSymbol)
chr22	43824508	43862503	SULT4A1	Homo sapiens sulfotransferase family 4A member 1 (SULT4A1), mRNA. (from RefSeq NM_014351)
